CustomerID,Recency,Frequency,Monetary,Cluster,Segment,PC1,PC2
16764,4,13,2799.25,1,High-Value Loyal Customers,2.6565313307301768,-0.42248252851755846
16765,294,1,34.0,3,Inactive Customers,-2.741244476987906,-0.17903663290090802
16766,273,2,1145.6,3,Inactive Customers,-0.6905054960818824,1.1991984271745153
16767,31,11,5580.6,1,High-Value Loyal Customers,2.135083973196852,0.9461179461392866
16768,48,3,478.09000000000003,2,At-Risk Valuable Customers,-0.18664502089606666,-0.09904197622250628
16769,260,1,380.39,3,Inactive Customers,-1.5610386014836475,0.6121740687201574
16770,58,5,770.1,2,At-Risk Valuable Customers,0.33500484326395663,0.347628216539471
16771,33,5,2246.81,2,At-Risk Valuable Customers,1.0533211831896974,0.38736723601275924
16773,57,1,171.59,3,Inactive Customers,-1.3625630170549303,-0.6298625796739526
16774,68,4,661.52,2,At-Risk Valuable Customers,0.038235823672510834,0.3216319488572954
16775,10,11,1695.66,1,High-Value Loyal Customers,1.9780432947297508,-0.1640857143304017
16776,60,1,388.28,3,Inactive Customers,-0.9958566635389867,-0.3020077754891731
16777,80,2,226.35,3,Inactive Customers,-0.992653789146679,-0.16205885063874018
16778,74,2,245.94,3,Inactive Customers,-0.9240230399987462,-0.18078605944061432
16779,2,22,10629.720000000001,1,High-Value Loyal Customers,3.9338358575264674,-0.07032228135402882
16780,100,2,425.19,3,Inactive Customers,-0.7787814660911084,0.2064389636311222
16781,372,1,311.25,3,Inactive Customers,-1.7923926601950284,0.7657933020294386
16782,10,13,2279.9,1,High-Value Loyal Customers,2.25790187202867,0.0027868184791325283
16784,20,1,107.6,0,Recent Low-Value Customers,-1.1941879153767536,-1.4424834406771507
16788,123,2,597.48,3,Inactive Customers,-0.6960690916549324,0.4600155193145482
16789,8,1,80.8,0,Recent Low-Value Customers,-1.0049000788645701,-2.0827706226682885
16790,4,6,1545.6200000000001,1,High-Value Loyal Customers,1.7478313721032406,-0.904762407388428
16791,29,7,1721.78,2,At-Risk Valuable Customers,1.2351420255381031,0.3217825954631293
16792,282,2,110.38000000000001,3,Inactive Customers,-1.8092838631796528,0.37152618894381223
16793,57,1,243.84,3,Inactive Customers,-1.1966248901394696,-0.5026582393850808
16794,1,10,1222.71,1,High-Value Loyal Customers,2.395685566891612,-1.397220781915709
16795,365,1,414.88,3,Inactive Customers,-1.6491553048667444,0.8580348724253125
16796,89,1,305.62,3,Inactive Customers,-1.2577427105853944,-0.14224498612429953
16800,11,1,1201.49,0,Recent Low-Value Customers,0.16065957324592028,-0.9226166168608292
16801,163,4,1619.73,2,At-Risk Valuable Customers,0.13192264321842995,1.19595412489673
16803,65,1,332.3,3,Inactive Customers,-1.0996345734912656,-0.3085366972697083
16804,23,3,536.99,0,Recent Low-Value Customers,0.14112131269981162,-0.5093996846832932
16805,174,2,460.59,3,Inactive Customers,-0.9509548215494852,0.5839595291094699
16806,103,4,801.49,2,At-Risk Valuable Customers,-0.027588025384086962,0.6514802711643268
16807,143,3,1121.59,2,At-Risk Valuable Customers,-0.1944973679151989,0.8941690929798266
16808,99,2,288.42,3,Inactive Customers,-0.9586271301631334,0.05935010650972165
16809,23,5,914.69,2,At-Risk Valuable Customers,0.7602675504534938,-0.16013892514139805
16810,192,1,309.54,3,Inactive Customers,-1.5432251788465636,0.3460521388442739
16811,5,2,547.07,0,Recent Low-Value Customers,0.41943076733435025,-1.4921141126230535
16812,361,1,479.35,3,Inactive Customers,-1.5765670739178252,0.9034931236729346
16813,8,10,1692.98,1,High-Value Loyal Customers,1.975265403844528,-0.3253217277480565
16814,14,21,6509.1,1,High-Value Loyal Customers,3.0459218170315805,0.7546128824803989
16816,103,4,417.06,2,At-Risk Valuable Customers,-0.33702934875818713,0.4142696907534037
16817,3,9,1604.75,1,High-Value Loyal Customers,2.173539481465893,-0.8955416062762789
16818,11,11,3349.57,1,High-Value Loyal Customers,2.2677006149382835,0.138612881467753
16820,96,1,497.61,3,Inactive Customers,-1.0556380624305277,0.08211249242856204
16823,227,1,358.38,3,Inactive Customers,-1.5375931757332313,0.5048484258563135
16824,16,2,460.64,0,Recent Low-Value Customers,-0.059966482499552644,-0.8942479195719439
16825,39,2,775.1800000000001,2,At-Risk Valuable Customers,-0.140364590562359,-0.162731551888844
16826,51,1,341.7,3,Inactive Customers,-0.9953353558800415,-0.44957507821550124
16828,93,2,128.5,3,Inactive Customers,-1.3166031336439368,-0.2724205779605689
16829,157,1,197.22,3,Inactive Customers,-1.6798003762487839,0.055881343941982506
16830,39,1,325.91,0,Recent Low-Value Customers,-0.9174651704730028,-0.6330764664909887
16832,184,3,199.15,3,Inactive Customers,-1.1084868535901151,0.4257627178152963
16833,1,4,1106.53,0,Recent Low-Value Customers,1.6351350671700449,-1.7364645225549704
16834,228,1,413.46,3,Inactive Customers,-1.471598675468061,0.5594949064913853
16835,128,2,180.85,3,Inactive Customers,-1.2764452748157342,0.051755081916168004
16836,40,2,251.87,0,Recent Low-Value Customers,-0.6819948046932631,-0.5550443088937812
16837,31,11,3170.98,1,High-Value Loyal Customers,1.8669152695229816,0.7405460039277445
16838,197,2,588.85,3,Inactive Customers,-0.881787514500621,0.7514406253107081
16839,9,34,16594.35,1,High-Value Loyal Customers,4.064907636851587,1.016348829296744
16841,37,6,1869.82,2,At-Risk Valuable Customers,1.0631447513696837,0.450336202788221
16842,101,3,1264.19,2,At-Risk Valuable Customers,-0.005980813993653489,0.7190364811007902
16843,43,16,10196.57,1,High-Value Loyal Customers,2.6144536503704656,1.501087785222123
16846,50,1,214.32,3,Inactive Customers,-1.208445842447155,-0.6309399836657811
16847,43,1,193.44,3,Inactive Customers,-1.2004347124939787,-0.7616479552106058
16848,53,1,281.42,3,Inactive Customers,-1.1015601311986603,-0.4960216727817341
16849,187,1,124.57,3,Inactive Customers,-1.9628622254754153,3.763383144540594e-05
16850,334,1,332.41,3,Inactive Customers,-1.720220172262916,0.7215217534282969
16851,4,3,342.45,0,Recent Low-Value Customers,0.5275480572120465,-1.6671803865724821
16852,10,2,144.91000000000003,0,Recent Low-Value Customers,-0.44019008651440705,-1.5892305457442053
16855,24,2,328.4,0,Recent Low-Value Customers,-0.36749659347453095,-0.7725089797434651
16856,15,1,35.400000000000006,0,Recent Low-Value Customers,-1.6089919656910707,-2.0125278016525607
16858,369,1,375.69000000000005,3,Inactive Customers,-1.7002754774259883,0.8289228176317112
16859,145,2,747.81,3,Inactive Customers,-0.6521391370673122,0.6450830797816403
16861,60,2,173.76,3,Inactive Customers,-1.0091335925382883,-0.43754802705666146
16863,31,2,502.8,0,Recent Low-Value Customers,-0.26019355839949543,-0.46142946047227146
16866,141,3,207.73999999999998,3,Inactive Customers,-0.9874644617425284,0.273334459862181
16869,23,4,825.42,2,At-Risk Valuable Customers,0.5466700273646323,-0.2675073376025233
16871,22,6,2812.34,2,At-Risk Valuable Customers,1.4486113280629598,0.2804189016053823
16872,77,3,680.02,2,At-Risk Valuable Customers,-0.19739219523309526,0.3236413908291085
16873,5,6,7123.62,1,High-Value Loyal Customers,2.403007070600967,-0.23351941969986373
16875,67,5,2095.53,2,At-Risk Valuable Customers,0.7553946960046766,0.8014867232438533
16877,12,6,853.72,2,At-Risk Valuable Customers,1.1012885652809132,-0.5146892729026281
16878,84,1,13.3,3,Inactive Customers,-2.690515680688725,-1.2935578845281592
16880,31,7,1519.08,2,At-Risk Valuable Customers,1.1510801887748163,0.31716580773176745
16881,67,1,432.0,3,Inactive Customers,-0.9868587504109688,-0.19441356717192343
16882,67,3,705.12,2,At-Risk Valuable Customers,-0.12779003899619343,0.24982014246290768
16883,187,2,276.73,3,Inactive Customers,-1.2194125506456106,0.44458654084630206
16884,38,2,429.84000000000003,0,Recent Low-Value Customers,-0.41002382888792444,-0.3929140906906925
16885,15,3,471.51,0,Recent Low-Value Customers,0.2344714198431521,-0.8136798425207598
16887,35,1,194.88,0,Recent Low-Value Customers,-1.1202533377013326,-0.886191650283016
16889,195,3,1578.67,2,At-Risk Valuable Customers,-0.15021471461641692,1.2138907758891262
16891,2,5,809.7,0,Recent Low-Value Customers,1.4970718237948353,-1.522830945068833
16892,1,5,525.54,0,Recent Low-Value Customers,1.4472122941308752,-1.936892306971369
16893,367,1,145.93,3,Inactive Customers,-2.1449626293633237,0.4830118493076568
16895,65,1,219.14,3,Inactive Customers,-1.2964616624969156,-0.4594198033608017
16897,299,2,289.78,3,Inactive Customers,-1.376202524350442,0.757589698258222
16898,26,3,508.81,0,Recent Low-Value Customers,0.07058339784811853,-0.4542950896938975
16899,8,6,1281.56,1,High-Value Loyal Customers,1.434387813906709,-0.6002004014957801
16900,17,3,887.11,0,Recent Low-Value Customers,0.48891305000229535,-0.5094534248441539
16902,116,1,1706.88,2,At-Risk Valuable Customers,-0.5430318528670464,0.6488307468199972
16903,29,1,373.24,0,Recent Low-Value Customers,-0.743373588253902,-0.7662847386824128
16904,4,16,3754.27,1,High-Value Loyal Customers,2.9714115240339973,-0.24113215727828918
16905,5,7,3102.43,1,High-Value Loyal Customers,2.1294341240887205,-0.4845196167084176
16906,82,4,579.77,2,At-Risk Valuable Customers,-0.09484875639261806,0.39084906638294925
16907,29,5,981.65,2,At-Risk Valuable Customers,0.708490613941307,0.007009855714729125
16909,72,1,379.14,3,Inactive Customers,-1.0757542228822299,-0.1967910689702093
16910,4,8,1510.06,1,High-Value Loyal Customers,1.9641244608887665,-0.8166589821005747
16912,29,11,2575.38,1,High-Value Loyal Customers,1.7928873584591156,0.6239748377355802
16913,290,1,113.44,3,Inactive Customers,-2.173845468774648,0.24326374559965364
16914,36,1,208.46,0,Recent Low-Value Customers,-1.0989146746337157,-0.8444368284680578
16915,9,6,621.6800000000001,0,Recent Low-Value Customers,1.0512381639069739,-0.7962516321756348
16916,24,2,576.26,0,Recent Low-Value Customers,-0.10127325416188472,-0.568428308976231
16917,277,1,391.52,3,Inactive Customers,-1.5715005520267396,0.6626444937480079
16918,50,6,1068.82,2,At-Risk Valuable Customers,0.6854995101175798,0.4335832259614396
16919,156,11,2596.45,2,At-Risk Valuable Customers,1.1643278332980915,1.6762595347015952
16921,61,1,169.79,3,Inactive Customers,-1.3930220934922053,-0.5913931705935522
16923,12,19,7247.61,1,High-Value Loyal Customers,3.0653798108381776,0.6663517916989912
16924,21,3,846.75,0,Recent Low-Value Customers,0.39016255375399006,-0.39914438993344586
16926,371,1,230.25,3,Inactive Customers,-1.9338718219074928,0.6548502200261883
16927,116,3,543.05,2,At-Risk Valuable Customers,-0.4588848724946102,0.4990273330698521
16928,80,17,2847.6,1,High-Value Loyal Customers,1.8277816641930218,1.4460423473179789
16929,4,7,1295.39,1,High-Value Loyal Customers,1.784869753171655,-0.9176551257505697
16930,26,3,380.55,0,Recent Low-Value Customers,-0.06693490697967071,-0.5597134499491926
16931,5,21,4604.22,1,High-Value Loyal Customers,3.2317864710250124,0.04774959291552194
16932,53,1,161.94,3,Inactive Customers,-1.36256042835211,-0.6960984799130961
16933,1,2,563.23,0,Recent Low-Value Customers,0.8530202787146337,-2.1780776515396525
16934,55,2,950.9300000000001,2,At-Risk Valuable Customers,-0.17208099997033094,0.1248436020676087
16936,26,1,262.68,0,Recent Low-Value Customers,-0.8692769020841667,-0.9604617674132461
16938,9,4,2736.38,1,High-Value Loyal Customers,1.4495306923231779,-0.3868986491605571
16940,52,3,3049.88,2,At-Risk Valuable Customers,0.6618738191744251,0.6241511568494299
16942,13,9,1920.59,1,High-Value Loyal Customers,1.7800440106419113,-0.03595508955111707
16943,212,3,816.73,2,At-Risk Valuable Customers,-0.4944504320932419,1.0271078389155275
16945,22,19,4345.5,1,High-Value Loyal Customers,2.6046687177274674,0.8420398517309784
16947,236,1,406.48,3,Inactive Customers,-1.4927796986051,0.5750872778988596
16948,139,3,435.02,3,Inactive Customers,-0.6325027551785511,0.5322916674661856
16949,4,6,1286.27,1,High-Value Loyal Customers,1.6607314098100863,-0.9715312292899244
16950,57,3,1178.56,2,At-Risk Valuable Customers,0.17648067478949978,0.3356242645256621
16951,135,3,1277.75,2,At-Risk Valuable Customers,-0.11085055974587034,0.9053086163418451
16952,109,2,167.61,3,Inactive Customers,-1.2514334374842273,-0.07676201957779495
16953,30,1,20.8,3,Inactive Customers,-2.1049988385784784,-1.7796811795780403
16954,1,9,2085.08,1,High-Value Loyal Customers,2.562587492402645,-1.2398094353597489
16955,185,4,518.67,2,At-Risk Valuable Customers,-0.45593210333887035,0.8620011654776605
16956,18,1,308.74,0,Recent Low-Value Customers,-0.6586026528233199,-1.1246870916610037
16957,239,2,416.64,3,Inactive Customers,-1.1191286760065686,0.7478167942926228
16959,87,1,117.35000000000001,3,Inactive Customers,-1.7008946644778107,-0.5027859501208977
16960,39,3,507.05,0,Recent Low-Value Customers,-0.08124648410394819,-0.2063590589595671
16961,116,1,234.17,3,Inactive Customers,-1.4838912051466788,-0.07241032921263246
16963,187,1,110.55000000000001,3,Inactive Customers,-2.0190425823839195,-0.0430289318251653
16965,227,1,201.19,3,Inactive Customers,-1.810532375050496,0.2956195317287232
16966,8,7,2154.97,1,High-Value Loyal Customers,1.801641051666016,-0.3599580280031775
16967,189,1,319.02,3,Inactive Customers,-1.5229692448135108,0.3470583833681255
16968,4,2,439.43,0,Recent Low-Value Customers,0.3853415161723,-1.687246556795938
16969,39,3,650.41,2,At-Risk Valuable Customers,0.036703522366348176,-0.11594130483024594
16971,38,1,357.21,0,Recent Low-Value Customers,-0.8644019399601452,-0.6158674051339302
16976,267,1,251.51999999999998,3,Inactive Customers,-1.7668177484173226,0.4789613404319051
16978,78,1,344.33,3,Inactive Customers,-1.151511033455715,-0.18164729211232775
16979,4,6,1852.0,1,High-Value Loyal Customers,1.8335959158029211,-0.8390172865757046
16980,255,2,1078.96,3,Inactive Customers,-0.6929540159218597,1.1343355350822062
16982,61,1,384.06,3,Inactive Customers,-1.0072423987557328,-0.2956633556439344
16983,13,7,1931.25,1,High-Value Loyal Customers,1.580820681010006,-0.11968315590976815
16984,88,2,4481.35,2,At-Risk Valuable Customers,0.38613850427944196,0.9821970343120594
16985,17,10,5464.12,1,High-Value Loyal Customers,2.2662258749107558,0.5402249174335049
16986,30,2,1873.2,2,At-Risk Valuable Customers,0.37536165148038475,-0.003656508079105369
16987,3,7,1625.05,1,High-Value Loyal Customers,1.9776524451983384,-0.9767121471023038
16988,5,1,126.12,0,Recent Low-Value Customers,-0.6407637994332601,-2.179472347233524
16989,7,6,1133.25,1,High-Value Loyal Customers,1.4210810265916558,-0.7195784110650064
16990,219,1,179.0,3,Inactive Customers,-1.8520489491407417,0.23068550788569545
16992,11,5,1614.31,2,At-Risk Valuable Customers,1.294479716070939,-0.39312726184421265
16996,30,6,1456.96,2,At-Risk Valuable Customers,1.0226238768033826,0.23055063833314246
16997,288,3,702.0,3,Inactive Customers,-0.6827858732499757,1.165574401185174
16998,150,4,295.0,3,Inactive Customers,-0.643357500222035,0.5250897683127848
16999,23,2,484.82,0,Recent Low-Value Customers,-0.16751007251952693,-0.6570433014228751
17001,1,11,3989.57,1,High-Value Loyal Customers,3.0353153242748117,-0.933797705715556
17002,86,3,1493.73,2,At-Risk Valuable Customers,0.13391669502316642,0.6788358960931535
17004,46,2,1412.94,2,At-Risk Valuable Customers,0.08261441282314094,0.15768425664473493
17006,5,4,781.78,0,Recent Low-Value Customers,1.050654513763242,-1.16617057575244
17007,51,6,889.9300000000001,2,At-Risk Valuable Customers,0.5912492546486962,0.3793324766604402
17010,18,1,195.36,0,Recent Low-Value Customers,-0.874887673787232,-1.2904861995423154
17011,30,1,270.9,0,Recent Low-Value Customers,-0.9074993857485977,-0.861705722550524
17014,8,3,586.33,0,Recent Low-Value Customers,0.5575531946056026,-1.0993385331986814
17015,29,3,1842.56,2,At-Risk Valuable Customers,0.6402973126181666,0.08009690804471827
17017,3,20,8694.26,1,High-Value Loyal Customers,3.6462499181501604,0.004010660027515709
17018,41,2,920.1,2,At-Risk Valuable Customers,-0.07777542015664739,-0.06952677909132285
17019,11,4,1272.61,0,Recent Low-Value Customers,1.0167741250129192,-0.5496394403872913
17022,31,1,71.0,3,Inactive Customers,-1.55017755623779,-1.3249389722367453
17024,45,3,95.85,3,Inactive Customers,-0.9211534491499503,-0.720661990905563
17025,61,3,357.77,3,Inactive Customers,-0.4138015638874963,-0.05505384875577309
17026,185,2,154.82999999999998,3,Inactive Customers,-1.489551475770691,0.22759042403923938
17027,79,6,890.29,2,At-Risk Valuable Customers,0.42683085817586697,0.6526013103866176
17029,111,2,716.0,3,Inactive Customers,-0.5714358498444877,0.4612104461763344
17030,64,1,146.87,3,Inactive Customers,-1.4794592985825767,-0.613853539070562
17031,12,2,380.35,0,Recent Low-Value Customers,-0.048126119345268135,-1.1338349111338084
17033,86,3,1030.14,2,At-Risk Valuable Customers,-0.04226877050961681,0.5437761824023793
17034,16,3,745.52,0,Recent Low-Value Customers,0.4283404044988395,-0.6088692078621714
17035,246,2,433.53000000000003,3,Inactive Customers,-1.111301355549286,0.7804659031237424
17037,88,1,1267.32,3,Inactive Customers,-0.5797104260502706,0.36716198826168855
17038,30,1,112.4,0,Recent Low-Value Customers,-1.3224859810992344,-1.1798248737760668
17040,138,1,449.73,3,Inactive Customers,-1.2410171109455528,0.27348241636092707
17041,27,3,1081.57,2,At-Risk Valuable Customers,0.4140372565264556,-0.15730080648451084
17042,3,5,1044.3799999999999,0,Recent Low-Value Customers,1.5077877430697673,-1.247953505308947
17043,32,4,1735.18,2,At-Risk Valuable Customers,0.7772486830078901,0.20443516166487075
17044,25,1,948.48,0,Recent Low-Value Customers,-0.2468923236984131,-0.5183389744152983
17045,113,3,339.44,3,Inactive Customers,-0.6714220171013102,0.31202364785115
17046,157,1,642.02,3,Inactive Customers,-1.1213689483449356,0.4839619948659945
17047,85,3,1100.9,2,At-Risk Valuable Customers,-0.006355846971395958,0.5605900589386339
17048,118,3,925.35,2,At-Risk Valuable Customers,-0.2128091257729022,0.7033744795301292
17049,3,9,5659.9800000000005,1,High-Value Loyal Customers,2.771455874960428,-0.43719269155626167
17050,96,6,3228.84,2,At-Risk Valuable Customers,0.9641743740596657,1.2431225051337695
17051,194,1,247.14000000000001,3,Inactive Customers,-1.6536119818208581,0.27098828769879735
17052,28,1,413.75,0,Recent Low-Value Customers,-0.6816471726345398,-0.7503912603172135
17053,131,1,498.48,3,Inactive Customers,-1.1725380287469829,0.2780802554832886
17054,28,5,1356.33,2,At-Risk Valuable Customers,0.8747300248966194,0.10302058543408237
17058,82,3,1179.89,2,At-Risk Valuable Customers,0.0400650921323746,0.5632628530360988
17059,30,5,3095.04,2,At-Risk Valuable Customers,1.2405492517496524,0.4452678006031235
17060,266,1,234.24,3,Inactive Customers,-1.7990262593267876,0.45080585368135945
17061,74,11,5232.2300000000005,1,High-Value Loyal Customers,1.7790315015780969,1.4626961033261479
17062,314,4,538.37,3,Inactive Customers,-0.6395856446888504,1.2095505384422063
17063,21,7,1461.14,2,At-Risk Valuable Customers,1.275816182929829,0.06546870440513596
17064,59,3,859.35,2,At-Risk Valuable Customers,0.01378334451478823,0.24232881214853977
17068,12,21,4552.14,1,High-Value Loyal Customers,2.9309393011199214,0.5338246176808262
17069,28,9,2709.7000000000003,1,High-Value Loyal Customers,1.6650361095312411,0.5509129731157006
17070,114,1,312.14,3,Inactive Customers,-1.341423760483651,0.02081987676219696
17071,28,9,2429.03,1,High-Value Loyal Customers,1.6131679190436266,0.5111520147657493
17073,18,4,1446.09,2,At-Risk Valuable Customers,0.9017760456083795,-0.21183726608115772
17075,18,4,834.12,2,At-Risk Valuable Customers,0.6409080460767952,-0.41181265690739444
17076,36,3,841.0799999999999,2,At-Risk Valuable Customers,0.18832405748871883,-0.07197785783978221
17078,36,2,378.2,0,Recent Low-Value Customers,-0.45049294346581426,-0.4727341509919908
17079,78,1,118.80000000000001,3,Inactive Customers,-1.6538897276945674,-0.566759210414233
17080,22,2,287.62,0,Recent Low-Value Customers,-0.39835031402881566,-0.8734501434419171
17081,25,2,290.16,0,Recent Low-Value Customers,-0.4410410527254043,-0.7925313755945786
17082,33,2,2003.85,2,At-Risk Valuable Customers,0.37204172194319984,0.07942266437471159
17083,109,3,1405.78,2,At-Risk Valuable Customers,0.01550549945501061,0.8054980603961689
17084,35,2,2949.75,2,At-Risk Valuable Customers,0.5336033487338281,0.2562542708678528
17085,123,5,1566.65,2,At-Risk Valuable Customers,0.38787792041180685,1.0766357468126857
17086,7,6,2050.08,1,High-Value Loyal Customers,1.7021928346684796,-0.5040845835853095
17088,28,4,1991.01,2,At-Risk Valuable Customers,0.8918509072553047,0.17251558045499754
17090,4,7,2043.95,1,High-Value Loyal Customers,2.0011577798529556,-0.7518537137556431
17091,3,9,3827.76,1,High-Value Loyal Customers,2.585886285593382,-0.5794460581085907
17092,50,4,1777.78,2,At-Risk Valuable Customers,0.6224085376583024,0.4892502602437335
17094,322,1,302.0,3,Inactive Customers,-1.7516657328731944,0.6636033480666216
17095,23,3,1324.16,2,At-Risk Valuable Customers,0.5688897579347408,-0.1814822621838364
17096,15,4,1022.13,2,At-Risk Valuable Customers,0.8029277328758976,-0.44690628842845254
17097,2,8,954.42,1,High-Value Loyal Customers,1.9417863132379116,-1.3072855400493462
17100,18,2,971.74,0,Recent Low-Value Customers,0.2512176646636915,-0.5526022877667793
17101,10,4,1621.73,2,At-Risk Valuable Customers,1.164980916636059,-0.5166815085563444
17102,262,1,25.5,3,Inactive Customers,-2.829386214903779,-0.3530360723923213
17105,159,2,665.78,3,Inactive Customers,-0.7421865791334641,0.6609317139780068
17107,33,6,10815.43,1,High-Value Loyal Customers,1.9383068443699478,1.0181162324590645
17109,29,6,885.04,2,At-Risk Valuable Customers,0.7988203867564398,0.028593978993274805
17110,165,1,163.29999999999998,3,Inactive Customers,-1.7877365609451294,0.018923876565888745
17111,47,1,248.61,3,Inactive Customers,-1.1151559972674794,-0.6156212834552263
17114,6,8,808.62,1,High-Value Loyal Customers,1.5394418708581294,-0.8303226373986726
17115,8,3,837.5,0,Recent Low-Value Customers,0.7265006497984378,-0.96982731127054
17117,288,1,116.19999999999999,3,Inactive Customers,-2.159901427105158,0.24756023903079996
17118,318,1,157.02,3,Inactive Customers,-2.0558313625535383,0.41888623918749057
17119,3,2,606.91,0,Recent Low-Value Customers,0.6235395541882905,-1.7114892215380917
17120,233,1,307.46,3,Inactive Customers,-1.6200221409120097,0.46573789549180433
17122,119,1,138.32,3,Inactive Customers,-1.742001141620006,-0.24680346541100906
17123,162,1,345.29999999999995,3,Inactive Customers,-1.4269492754063766,0.2785900110857414
17124,185,1,298.89,3,Inactive Customers,-1.5456682001973767,0.30993510163966437
17125,50,1,259.35,3,Inactive Customers,-1.11833098290298,-0.5618600110782811
17126,152,5,1004.75,2,At-Risk Valuable Customers,0.09695392276461344,1.0484216083765918
17128,335,1,157.09,3,Inactive Customers,-2.075460811116376,0.4519653257128332
17131,5,5,2463.17,1,High-Value Loyal Customers,1.7597533370003515,-0.6789622966538686
17133,16,7,4892.240000000001,1,High-Value Loyal Customers,1.9475531106744763,0.3414156601782087
17134,107,2,425.0,3,Inactive Customers,-0.8045990950919079,0.24876240307656608
17135,16,7,1139.73,2,At-Risk Valuable Customers,1.2565424538968915,-0.18829716930765336
17138,276,1,380.5,3,Inactive Customers,-1.5836366963102602,0.6500008920466563
17139,16,12,10668.47,1,High-Value Loyal Customers,2.7566426976925236,0.8115348549446348
17140,247,1,465.32,3,Inactive Customers,-1.4461105479764689,0.6529165645049244
17142,239,1,579.0,3,Inactive Customers,-1.3300583921554445,0.711485403612486
17144,1,2,984.57,0,Recent Low-Value Customers,1.1176957957082143,-1.975183505657573
17146,106,3,749.78,2,At-Risk Valuable Customers,-0.2719104074934095,0.559540456900112
17147,23,4,1714.59,2,At-Risk Valuable Customers,0.893274415059418,-0.0018084093483458244
17148,52,1,124.88,3,Inactive Customers,-1.4778728602857623,-0.8018207408433211
17152,195,3,1689.5,2,At-Risk Valuable Customers,-0.11803729759766204,1.2385572415179442
17153,24,1,213.78,0,Recent Low-Value Customers,-0.937206138420341,-1.0838727109677342
17154,75,1,329.34,3,Inactive Customers,-1.1577764229032683,-0.2223360693531762
17155,18,2,251.70000000000002,0,Recent Low-Value Customers,-0.38841398315117087,-1.0429291541753984
17157,8,2,319.0,0,Recent Low-Value Customers,0.009156567379167188,-1.4307806536374925
17158,32,3,1266.97,2,At-Risk Valuable Customers,0.42626813881946957,0.004373515311231135
17159,22,3,1538.88,2,At-Risk Valuable Customers,0.656414031866285,-0.1538382105907707
17160,31,6,3518.03,2,At-Risk Valuable Customers,1.4286268771975428,0.5712121836239623
17162,29,10,1715.46,1,High-Value Loyal Customers,1.5214610744169756,0.4428080506056447
17163,22,2,293.1,0,Recent Low-Value Customers,-0.3894248407982303,-0.8666080815531444
17164,33,7,2467.35,2,At-Risk Valuable Customers,1.3579625466771537,0.5319521941331503
17165,284,1,158.68,3,Inactive Customers,-2.0078068943989953,0.35123322187150424
17166,39,2,206.34,0,Recent Low-Value Customers,-0.766761791573513,-0.6429131966654777
17169,58,2,835.78,2,At-Risk Valuable Customers,-0.2532040235165311,0.11102941569810977
17171,289,1,224.91,3,Inactive Customers,-1.8498057858413017,0.48847425901876446
17172,79,1,317.76,3,Inactive Customers,-1.194309807949944,-0.2027961195826513
17173,5,8,3766.6,1,High-Value Loyal Customers,2.328003492693939,-0.36871729956565674
17174,218,1,59.9,3,Inactive Customers,-2.364572391303,-0.1664260904157918
17175,44,4,1443.69,2,At-Risk Valuable Customers,0.5715168574072373,0.3342196517682977
17176,202,1,306.13,3,Inactive Customers,-1.56776781840412,0.3740632208451819
17179,178,3,711.79,2,At-Risk Valuable Customers,-0.49317271845564803,0.8668872429184555
17180,56,4,796.03,2,At-Risk Valuable Customers,0.19895526504313088,0.26773979241399537
17181,57,2,239.92000000000002,3,Inactive Customers,-0.8375130937601494,-0.3527338842143332
17183,8,6,3347.31,1,High-Value Loyal Customers,1.8897500372562654,-0.2511302252175797
17186,47,2,144.0,3,Inactive Customers,-1.0061362114012724,-0.6574116945060211
17187,227,1,203.95,3,Inactive Customers,-1.804098542158049,0.3005515596105946
17188,11,7,2474.23,1,High-Value Loyal Customers,1.7572421201753246,-0.12733036146950397
17189,106,2,384.40000000000003,3,Inactive Customers,-0.848572714034423,0.20643051872186427
17190,59,2,444.74,3,Inactive Customers,-0.5585002187146677,-0.10742448241443599
17191,28,7,2095.13,2,At-Risk Valuable Customers,1.3411780534473208,0.3716428004905998
17193,36,7,1699.3000000000002,2,At-Risk Valuable Customers,1.148771137699944,0.44997017075252554
17194,274,2,262.62,3,Inactive Customers,-1.3894859179784442,0.6667529792765523
17197,30,1,1013.01,0,Recent Low-Value Customers,-0.2829010501124252,-0.3829030464747338
17198,24,3,692.22,0,Recent Low-Value Customers,0.2458205069365132,-0.3913003221248244
17201,54,1,342.63,3,Inactive Customers,-1.0154821554690572,-0.4130278054047244
17203,36,6,3563.85,2,At-Risk Valuable Customers,1.3792890118015155,0.6679653424308865
17204,175,4,1564.56,2,At-Risk Valuable Customers,0.08850377614178687,1.2281281867101412
17205,54,1,384.08,3,Inactive Customers,-0.9614395022700795,-0.37159995410001173
17206,53,1,204.24,3,Inactive Customers,-1.2530388124111977,-0.6121417355403421
17211,27,8,2317.2200000000003,1,High-Value Loyal Customers,1.5089187503445187,0.4312851621922233
17212,253,1,226.85,3,Inactive Customers,-1.7950995989014378,0.40754849578354835
17213,40,7,2781.23,2,At-Risk Valuable Customers,1.3432286977716528,0.6941906793309809
17214,60,6,1069.1200000000001,2,At-Risk Valuable Customers,0.617214926679114,0.5472040870239558
17217,234,1,113.5,3,Inactive Customers,-2.0919235984655757,0.10794194845476776
